ds,yhat,yhat_lower,yhat_upper
1966-07-21,0.29497149347276813,-1.948173457575031,2.699334194452389
1966-07-22,0.30553393410101704,-2.0835254750337118,2.6061802788110118
1966-07-25,0.31647705472584153,-2.0501393957925305,2.6842539378674575
1966-07-26,0.3249529031790444,-1.9203429325137216,2.8108172806632057
1966-07-27,0.3272146314383544,-2.0802949320148034,2.6049357836354194
1966-07-28,0.32225838216587366,-2.0438699583006037,2.5460108139117033
1966-07-29,0.33236546872703965,-2.0013589091834083,2.518495253651343
1966-08-01,0.34021411664441276,-1.7065685213021053,2.603978192493182
1966-08-02,0.34694389346756027,-1.9994598060655688,2.685328844181663
1966-08-03,0.3470526869044308,-1.881270279696809,2.585667152621309
1966-08-04,0.339521950413604,-1.967334829094662,2.528598534285553
1966-08-05,0.3466299703177517,-1.9129666426915706,2.540266476572142
1966-08-08,0.34309027223078764,-1.9862503212524893,2.5546245503758187
1966-08-09,0.3453413019532894,-1.9395086624998756,2.527068596441596
1966-08-10,0.34071650923881486,-2.0631819437043073,2.4643207981829534
1966-08-11,0.3282645326010628,-1.8946840815696055,2.7354871275763673
1966-08-12,0.3303388412584355,-1.9322037809155388,2.4089313180508514
1966-08-15,0.31185134798815095,-2.078234190628668,2.662466926349859
1966-08-16,0.3094558859832578,-1.8255505026402004,2.7214813106033158
1966-08-17,0.3004908122891812,-2.0442620064690997,2.518187559226899
1966-08-18,0.2840797152834189,-1.9905321325462553,2.612669145444609
1966-08-19,0.28264231147571095,-2.095942104616987,2.5749099638763
1966-08-22,0.2567921332677194,-2.1000687772009505,2.4905773447330484
1966-08-23,0.25309273619849293,-1.962509032642422,2.5702951275887322
1966-08-24,0.2434063147356479,-2.136449485056828,2.395887118559795
1966-08-25,0.22683637223340797,-1.9319832012893527,2.5188747409158405
1966-08-26,0.22576629356574243,-1.9880501296135726,2.4412523780860167
1966-08-29,0.2035871432058599,-2.0810211391539943,2.541775887798502
1966-08-30,0.20170761584060637,-2.0305343834168266,2.5677593404186525
1966-08-31,0.1939843187730264,-2.1312972851462098,2.5122396533641145
1966-09-01,0.17941836506180325,-2.1231310661446283,2.4652254516381773
1966-09-02,0.18028849776047412,-1.9135485966494614,2.369163254426749
1966-09-06,0.16135654056249732,-1.9553397946796596,2.4765113767396674
1966-09-07,0.15382453543902302,-2.1217198179228154,2.2853679892889835
1966-09-08,0.13888372700236445,-2.2703342713528896,2.3253104519661947
1966-09-09,0.1387759542538961,-2.077729523572813,2.4107473998760365
1966-09-12,0.11438908522434033,-2.1082960406019713,2.314027645328226
1966-09-13,0.10984483376601561,-2.4650046455328405,2.3913765735248913
1966-09-14,0.0984541558018297,-2.188718422176088,2.3183253938590194
1966-09-15,0.07924518613031606,-2.2066834727784537,2.3766309845166536
1966-09-16,0.0745577866215592,-2.0910098304752767,2.182529926986528
1966-09-19,0.03574311749117988,-2.1531914675311072,2.405019748591843
1966-09-20,0.026598766788122327,-2.265346932981731,2.3242644299457615
1966-09-21,0.010942770305620686,-2.454343261378337,2.1102766719536126
1966-09-22,-0.012059858877536592,-2.4491299153786255,2.2400077908480385
1966-09-23,-0.019938467098355686,-2.2856382702840934,2.198325727577285
1966-09-26,-0.06357073818098909,-2.2116797668770025,2.2895344501594694
1966-09-27,-0.07243334578432813,-2.6092203510931995,2.2063963811748852
1966-09-28,-0.086761270775588,-2.181129886663514,2.209800810522838
1966-09-29,-0.10736150036566727,-2.3986746462558086,2.213768663571234
1966-09-30,-0.11175955399891029,-2.336868484949695,2.068810689136417
1966-10-03,-0.13881069359215115,-2.452150722276723,1.9895918753117188
1966-10-04,-0.14032770848869416,-2.3266359012449573,2.1706946924018413
1966-10-05,-0.1465685588845638,-2.3082292492335785,2.0963418837820362
1966-10-06,-0.1584683817884474,-2.4637985091960166,2.170053083591093
1966-10-07,-0.1536949697302824,-2.475638815377216,1.9929120139640997
1966-10-10,-0.15196306662968256,-2.4411994179852083,2.1471196318069214
1966-10-11,-0.14399916495431142,-2.348869816936378,2.267085414496326
1966-10-12,-0.14107806521188243,-2.396062882573729,2.13869061323569
1966-10-13,-0.1442801663098663,-2.352006810754527,2.1758690140092143
1966-10-14,-0.13140512145086714,-2.4311692467162196,2.154747105671879
1966-10-17,-0.10999483549866299,-2.370781331440216,2.154238631938039
1966-10-18,-0.09725626029127964,-2.341655381388098,2.191090282305355
1966-10-19,-0.09051436657548757,-2.328441580958398,2.2481810968101485
1966-10-20,-0.09084873028885303,-2.4668750207092836,2.304185152057967
1966-10-21,-0.07603313258474409,-2.3811789377098522,2.068590625618727
1966-10-24,-0.05375573138058022,-2.3362862605152253,2.090689404065234
1966-10-25,-0.04207487460171751,-2.422400252838541,2.1544879462151583
1966-10-26,-0.03687079067980083,-2.3727532940757055,2.083075392088692
1966-10-27,-0.039089889881608914,-2.3567678766690965,2.3953141705090855
1966-10-28,-0.026366876809739564,-2.1998337473851843,2.17049282215574
1966-10-31,-0.010224182329510292,-2.1797827709606787,2.51331475488823
1966-11-01,-0.00010696941369840729,-2.402360851207265,2.108422394956668
1966-11-02,0.003961999152355858,-2.2619055955939458,2.229948059969306
1966-11-03,0.0011242328427063242,-2.286929000353102,2.174478848512657
1966-11-04,0.013812265728342044,-2.3006241750049576,2.187003877932164
1966-11-07,0.03367309876857151,-2.2462444651711397,2.2803198489308136
1966-11-09,0.053409168467284926,-2.1697864294906566,2.1657785131197453
1966-11-10,0.05410408102163004,-2.250005586527335,2.375786131813424
1966-11-11,0.07070462045456291,-2.2371903708406893,2.4036186748652986
1966-11-14,0.10333550284354205,-2.1238483000230164,2.402310735045112
1966-11-15,0.12007517576625457,-2.1023395727103353,2.522875501358613
1966-11-16,0.13100618174387316,-2.1645266190377512,2.498245585925692
1966-11-17,0.1350406235171061,-2.2148726466769846,2.385207492473719
1966-11-18,0.1543671447727578,-2.0993253323497645,2.3765106892807903
1966-11-21,0.19023780456278028,-2.051281639036107,2.448360236997532
1966-11-22,0.2060828258776805,-2.1132195418568718,2.431465596808801
1966-11-23,0.2150242916193106,-2.101051251625625,2.3915068324028037
1966-11-25,0.23104829686807576,-2.1058970408225846,2.3944406389062345
1966-11-28,0.24799198553193397,-1.8701512664184712,2.620110075341619
1966-11-29,0.2557365318390364,-2.0434697102267405,2.6757634951203904
1966-11-30,0.25588921937387804,-1.8752365674817684,2.5456271186055655
1966-12-01,0.2474926982727927,-1.9816189067704388,2.4446786070670408
1966-12-02,0.2529103043404076,-2.0382998269524464,2.669974289247119
1966-12-05,0.24050755113512956,-1.8671399776305129,2.459835789140182
1966-12-06,0.23900473789322096,-2.13271356098605,2.424454667085523
1966-12-07,0.2304847427539447,-1.9454154812764912,2.6008091553177684
1966-12-08,0.2141580630518568,-2.113671106806769,2.56310227004297
1966-12-09,0.21253840299844695,-2.050194554437861,2.451859384466218
1966-12-12,0.18554082877369116,-1.9403281026588375,2.564018686171961
1966-12-13,0.1815956103047553,-2.187364142990231,2.5747143343073016
1966-12-14,0.17189394415310838,-2.2117868471812145,2.30382880751915
1966-12-15,0.15562837952995787,-2.079511632854282,2.6441374325728613
1966-12-16,0.15526300283237895,-2.233709784140363,2.4550988932474547
1966-12-19,0.13824700813225724,-2.306880390230277,2.3308611203190006
1966-12-20,0.1392581830247286,-2.1288095450996125,2.556715575053553
1966-12-21,0.1350527106262966,-2.1788516618630656,2.4457148773003947
1966-12-22,0.12463547684767115,-2.2603506333750656,2.4156844379129137
1966-12-23,0.1302745468332886,-2.2097780537017426,2.4357705163295407
1966-12-27,0.13593219184388042,-2.0015392247303034,2.3869486262365758
1966-12-28,0.1356491488254042,-1.9573944469315439,2.4636559197623513
1966-12-29,0.1282529026642397,-1.8837863254824931,2.444194589224347
1966-12-30,0.13590033162963275,-2.2742041862472377,2.298055787652932
1967-01-03,0.13829645145755406,-2.063167805806049,2.2610472103103607
1967-01-04,0.13436716922151146,-2.1366583561277186,2.497708424861376
1967-01-05,0.12230472214036277,-2.2209420142011727,2.3376834496226926
1967-01-06,0.1243766945799396,-2.0374583731227642,2.353196646287607
1967-01-09,0.10293399047985845,-2.137509019497729,2.41808600631394
1967-01-10,0.09847122794213081,-2.246028811921725,2.307253629203192
1967-01-11,0.08690170312957182,-2.32073057025232,2.2938086088574803
1967-01-12,0.06738458941271407,-2.1769746822461324,2.4232095412472434
1967-01-13,0.06239700962721945,-2.2497459271764266,2.4430241962799046
1967-01-16,0.024109911083699948,-2.2572193100855835,2.377917666622341
1967-01-17,0.016051609845181142,-2.207106601025235,2.376261104145216
1967-01-18,0.0021272837444960974,-2.119857081436881,2.248871079080673
1967-01-19,-0.018407018968371172,-2.3050766115557986,2.273085343845872
1967-01-20,-0.023009265660641737,-2.240367234231054,2.2626453477715645
1967-01-23,-0.05158882874260401,-2.296440278699702,2.382072529367727
1967-01-24,-0.053689105124393205,-2.463939115115352,2.1401143223257253
1967-01-25,-0.06044270671609382,-2.3807892621092206,2.163582330503869
1967-01-26,-0.07272915113656059,-2.2416702282181675,2.2397881712138075
1967-01-27,-0.06816884621261321,-2.4488110674709387,2.310014996898994
1967-01-30,-0.06571461044901389,-2.276050562426098,2.2490355438248097
1967-01-31,-0.057008275171821055,-2.5075800902865746,2.2790904050686565
1967-02-01,-0.053102449763671344,-2.222022273566624,2.3066571354322023
1967-02-02,-0.05510309345582154,-2.2309511477765525,2.1318832121557327
1967-02-03,-0.04084917436942595,-2.43687477924127,2.197287591339518
1967-02-06,-0.014828899018799774,-2.295401480118029,2.2021390799546627
1967-02-07,-0.0006534164048525304,-2.252229665031305,2.16659597809879
1967-02-08,0.0073205348653056085,-2.269558048605919,2.2383733487012587
1967-02-09,0.007907830933385748,-2.3850691870907887,2.367970912054895
1967-02-10,0.0232233003446968,-2.3399026151762095,2.204053384387455
1967-02-13,0.043312563151425953,-2.1739091299672286,2.3213101515078085
1967-02-14,0.052650806494314764,-2.185665271567935,2.468444505213872
1967-02-15,0.05452292650917301,-2.342131501085005,2.4003119082568407
1967-02-16,0.047883549960065525,-2.2223806932122923,2.4002753147778524
1967-02-17,0.05500948650833366,-2.29860336496004,2.488893803641942
1967-02-20,0.04661932622452403,-2.327402796372577,2.237834759206626
1967-02-21,0.04583348194622251,-2.3029615530212784,2.4069130688488616
1967-02-23,0.021109813382516787,-2.4064564088522498,2.2987724501219184
1967-02-24,0.018799508789493033,-2.4598051286719724,2.3939482962921064
1967-02-27,-0.01362911218387354,-2.3861426029803807,2.1958283612989975
1967-02-28,-0.02052814788503883,-2.4114207462720088,2.3007934944590707
1967-03-01,-0.033732194248152464,-2.18375432278316,2.2756193652581844
1967-03-02,-0.054012436052442964,-2.4210004000704965,2.09856998259471
1967-03-03,-0.0588531098089715,-2.442722871688448,2.390072703062683
1967-03-06,-0.09131202647550837,-2.2621914989091922,2.0575329681535384
1967-03-07,-0.09579839941337509,-2.4400484958387496,2.2093772667644287
1967-03-08,-0.10548137125064491,-2.3306864230259476,2.104244947999602
1967-03-09,-0.12122146782444641,-2.424345710455925,2.1107253696805386
1967-03-10,-0.12060669199138967,-2.2888895764020685,2.093573162687946
1967-03-13,-0.1323952492494219,-2.339582031954665,2.28899023107776
1967-03-14,-0.1289802326874012,-2.278049558066328,2.1233276954419225
1967-03-15,-0.1304706002589363,-2.4581721837775654,2.0158485024765116
1967-03-16,-0.13785102447688524,-2.4294818242022744,2.1745972115754957
1967-03-17,-0.12882704798747568,-2.234516629935547,2.0862220054093306
1967-03-20,-0.11612535755775694,-2.4736989208463926,2.162128644051118
1967-03-21,-0.10508049811426906,-2.353777397112804,2.147391623231504
1967-03-22,-0.09932014616668083,-2.432605953561493,2.187076165001147
1967-03-23,-0.09987683247391874,-2.42866583779811,2.2142318176675473
1967-03-27,-0.055657526391032996,-2.1839302213854093,2.058809070754695
1967-03-28,-0.04023049565977818,-2.3472662369711164,2.286912656231752
1967-03-29,-0.030571793777881606,-2.342606525109148,2.262572742077173
1967-03-30,-0.027697573037231082,-2.3121536066818575,2.3233547136900308
1967-03-31,-0.009329124011159012,-2.2647459556696288,2.303356235552775
1967-04-03,0.025972861729820995,-2.3273152921542217,2.2298077581304074
1967-04-04,0.042793246707836186,-2.2929965533158163,2.226380162279708
1967-04-05,0.05348974962159603,-2.419168938186674,2.292622348404418
1967-04-06,0.05705645310859209,-2.29152795096973,2.3967849783831063
1967-04-07,0.07577833327560343,-2.180387261973143,2.296823638041869
1967-04-10,0.11011256053482239,-2.0529247809622206,2.606736361463789
1967-04-11,0.12592116968245554,-2.0322943970233527,2.33644550544918
1967-04-12,0.1352499393733183,-2.097050592250545,2.624980565133657
1967-04-13,0.13708548640791374,-2.0312341061214805,2.398342716892234
1967-04-14,0.1537065892305556,-2.0243967998505377,2.5731219957582274
1967-04-17,0.1795044870990228,-2.1880021186928205,2.3921017751915765
1967-04-18,0.19174117904459856,-2.0863136165580127,2.2463722210566166
1967-04-19,0.19715930734735426,-2.158473353623169,2.45662951458151
1967-04-20,0.1947710878787205,-2.013717791729757,2.417042113014551
1967-04-21,0.20688880579453084,-2.020611358711086,2.5909291287023324
1967-04-24,0.21795228741442257,-2.1625356381154814,2.6465214296589226
1967-04-25,0.2250571095619525,-2.0130593348933976,2.5367454450493527
1967-04-26,0.22534241887444087,-2.0851163046874914,2.530297297854161
1967-04-27,0.21789272100848078,-1.8795454951381603,2.3096299889777496
1967-04-28,0.2250949628738227,-2.1095762992089657,2.5787245908662553
1967-05-01,0.22303225955046016,-1.9304721577045583,2.5456367849237274
1967-05-02,0.22653553138018992,-2.05243804479874,2.4357781931350218
1967-05-03,0.22370910967382945,-2.0839295306732026,2.4209353191468876
1967-05-04,0.21368693289634239,-1.976421713567566,2.579582896589949
1967-05-05,0.21889483734451454,-2.135059620430227,2.7791361356428177
1967-05-08,0.214521784138363,-1.9744279589575935,2.5211479366697023
1967-05-09,0.21847930080183514,-2.0808771478528936,2.53636707229162
1967-05-10,0.21668406911575216,-2.018729995449758,2.4939927732547242
1967-05-11,0.20822792373461751,-2.1740853595656944,2.357324725293571
1967-05-12,0.2154814984956236,-2.1409661534434,2.42067297601592
1967-05-15,0.21940105720598585,-1.9820367507949612,2.4968251263899774
1967-05-16,0.22655569140191534,-1.994551741679726,2.5298923728040967
1967-05-17,0.22801600987482468,-1.9717960805875072,2.3555071534363807
1967-05-18,0.22277482036869456,-2.0204170859358515,2.458414008443744
1967-05-19,0.23310443596185648,-1.9052004908658626,2.507935268844531
1967-05-22,0.2444993599714405,-1.8975810470471652,2.4908214080155417
1967-05-23,0.25329332532389515,-2.0071418787500668,2.565732389543255
1967-05-24,0.2558593516972353,-2.0541482133400937,2.656126318451833
1967-05-25,0.2511456555500598,-2.0494929311639156,2.6270984600832032
1967-05-26,0.2613951134997819,-1.9212858898233762,2.6383946811277603
1967-05-29,0.26885159580424345,-1.868787585763544,2.5802412802694192
1967-05-31,0.27473666634894867,-1.9598799357022252,2.5272574014511373
1967-06-01,0.2665807565052868,-1.985928564804056,2.692530734736008
1967-06-02,0.2730160050775905,-2.0451461299530993,2.5766338559730895
1967-06-05,0.26769989708335856,-2.1502726713696854,2.449403893957992
1967-06-06,0.2696417287751858,-2.0143429143244522,2.3611015312445804
1967-06-07,0.26495657075789775,-2.215949370340317,2.399824114267122
1967-06-08,0.2527568362124338,-1.9675877973091707,2.686283063189243
1967-06-09,0.2554564952401131,-2.140287175617961,2.5594514417870475
1967-06-12,0.2416019954589731,-2.0882111289410283,2.584816098965003
1967-06-13,0.2418034090604242,-1.929732762346821,2.4326624371730237
1967-06-14,0.23600492861137468,-2.2546064419508554,2.3334238880219993
1967-06-15,0.22334094008192595,-1.9363161665008228,2.4442896135516485
1967-06-16,0.22623163038714894,-2.0656858494896793,2.458051251958627
1967-06-19,0.2167123601836804,-2.041068261890776,2.567134043425506
1967-06-20,0.2194845776671357,-1.8691600278619758,2.525655143726953
1967-06-21,0.21672423235439942,-1.994656642889339,2.5791672698349903
1967-06-22,0.207493207527652,-2.0154402800175117,2.5663540443689516
1967-06-23,0.21413198204275263,-1.9893623095326671,2.460939176003023
1967-06-26,0.21689192435566323,-1.9380799937796884,2.5261943049660243
1967-06-27,0.22381431961750192,-2.019615501265022,2.3717688077280066
1967-06-28,0.22509572110027545,-2.2621302269318058,2.55650431929821
1967-06-29,0.219724583860301,-2.0575508124773356,2.5657481730781417
1967-06-30,0.22997645774655262,-2.0843265473860537,2.6033688077508716
1967-07-03,0.2416025667800453,-1.985560699481272,2.4973070151916414
1967-07-05,0.2537874453131482,-1.910076466249537,2.5801721116247953
1967-07-06,0.24980667683172264,-2.037521965547364,2.558835433886167
1967-07-07,0.2610667673619456,-1.9047034241404774,2.6241092941645734
1967-07-10,0.27373049707908675,-1.8420009594208948,2.5438781852363723
1967-07-11,0.28266728781094774,-2.05314225085879,2.634501711031134
1967-07-12,0.2853788429033195,-1.9120519992273404,2.6082271121262997
1967-07-13,0.28091018608244933,-1.8327078032613027,2.4321944191920917
1967-07-14,0.29160368144282345,-1.9311066633014997,2.74074044463679
1967-07-17,0.3025449766504259,-1.988286968949619,2.520572959894697
1967-07-18,0.31101935160898964,-1.9946218850197932,2.4862590459065013
1967-07-19,0.31336385056447846,-2.1121029570819845,2.6967788424334547
1967-07-20,0.30863305402065805,-1.9717466324050867,2.423417304317848
1967-07-21,0.3191687394177383,-2.0089882069720635,2.3132733664521563
1967-07-24,0.33010695947830404,-1.9519212426102486,2.527822839048504
1967-07-25,0.3386395745916965,-1.8727436310468135,2.5059043633781353
1967-07-26,0.341004116343325,-1.8829521404021712,2.5592574788128575
1967-07-27,0.33620612063308264,-1.9467705912228401,2.6117575441638397
1967-07-28,0.346535267972203,-1.9295912914564057,2.7999915413313032
1967-07-31,0.3554938976086113,-1.8383999272438307,2.8094514974945946
1967-08-01,0.36275233184767064,-1.9752606007692524,2.621286479419731
1967-08-02,0.36346895155864173,-2.0413980907508855,2.4167336442291893
1967-08-03,0.3566215489662343,-1.80287318313453,2.7748317925959096
1967-08-04,0.36448235123917005,-1.814403813393413,2.651092444969865
1967-08-07,0.36352356374022954,-1.9350779591658955,2.8471349008327076
1967-08-08,0.36670138426174603,-1.8737257392054847,2.6670343528149907
1967-08-09,0.36301236109744284,-1.9853484173983371,2.7190784924416365
1967-08-10,0.3514891356731442,-1.9053358834255245,2.6840802959595718
1967-08-11,0.3544688433420217,-2.1031893457088295,2.5605796089571236
1967-08-14,0.33839917360267757,-2.0381085727727903,2.689022722689818
1967-08-15,0.3366625088270663,-1.9132798116972953,2.638407087394407
1967-08-16,0.32826294622361535,-1.9268613292828713,2.5122560634059905
1967-08-17,0.312315571972711,-1.8314194284040348,2.7535711407952514
1967-08-18,0.3112342792516826,-2.0398138308511125,2.6757440713217138
1967-08-21,0.28579305313075726,-1.6857131800465741,2.7314259520292685
1967-08-22,0.282021088724834,-1.6951495515551314,2.522672016960153
1967-08-23,0.27217074069271574,-1.9947967296431335,2.5381860214691323
1967-08-24,0.25535761087405884,-1.8522303549497658,2.6304696880394918
1967-08-25,0.25397962749680797,-1.9017200476692495,2.5972858693477443
1967-08-28,0.23066195981239968,-2.095000638234274,2.4848764210634413
1967-08-29,0.22839505563668833,-2.047701590782894,2.4633867486149543
1967-08-30,0.22031331605266286,-2.1145530970510706,2.492861433275413
1967-08-31,0.20543694109780658,-2.1754723071623685,2.4624153877988433
1967-09-01,0.20606250523350855,-1.9141701125530648,2.562266965738065
1967-09-05,0.1870928691335657,-2.06370233705955,2.459569942958041
1967-09-06,0.1798319616277229,-2.0713406910386176,2.4454741441182635
1967-09-07,0.165280574026061,-2.127953615516817,2.420554176210663
1967-09-08,0.16567698842207876,-2.1552246522539797,2.4089259560471765
1967-09-11,0.14339836018959898,-2.1998920961668276,2.398753807178313
1967-09-12,0.13970658325117485,-2.0762445472403344,2.528976733201364
1967-09-13,0.12921101991628253,-2.3232783241699404,2.5003403713441577
1967-09-14,0.1109167289020776,-2.2291188127339088,2.410061871768242
1967-09-15,0.10713878297632237,-2.128978179140077,2.4079078435246517
1967-09-18,0.07076132058338468,-2.3126641932262686,2.2894846597028113
1967-09-19,0.06224663417821118,-2.328986389837984,2.4109171961075773
1967-09-20,0.04708901901872589,-2.241302296567226,2.275191989085906
1967-09-21,0.024432726542637978,-2.373324258014166,2.2790551563625967
1967-09-22,0.01673064315832043,-2.257980912868365,2.369629377499181
1967-09-25,-0.02751317130353495,-2.4653137184734875,2.2875084704539694
1967-09-26,-0.03697966784502241,-2.2742608068769057,2.323795798759257
1967-09-27,-0.05211001096571011,-2.2856801196656646,2.2411248111031203
1967-09-28,-0.07370336373653172,-2.502109020402305,2.2671595127901436
1967-09-29,-0.07927294557294268,-2.3565159377294984,2.1848826596535016
1967-10-02,-0.11072537888680017,-2.4971855238136222,2.24152812247867
1967-10-03,-0.1139267526085212,-2.471408858568825,1.941472532226907
1967-10-04,-0.12191493425683325,-2.3109414532060337,2.263557361574022
1967-10-05,-0.13559519346787222,-2.362091328083945,1.9511029425473485
1967-10-06,-0.13260485710895017,-2.257322947169672,2.2676495415535314
1967-10-09,-0.13594082382821812,-2.382428748515328,2.1317947251552813
1967-10-10,-0.12948119395008853,-2.5065979562138625,2.257719675917163
1967-10-11,-0.1279326333942254,-2.2129254085897725,2.2613184294510953
1967-10-12,-0.13235713882145378,-2.3160201818835473,2.1053208371178567
1967-10-13,-0.12054007732911143,-2.3687183310258892,2.191634103605492
1967-10-16,-0.10124257048333465,-2.4046635584483314,2.330270552602608
1967-10-17,-0.08885335451202098,-2.293758933400947,2.1672949530086676
1967-10-18,-0.08229449645673484,-2.352748176653515,2.285704499860323
1967-10-19,-0.08265882454676285,-2.2230197622652796,2.521375602029339
1967-10-20,-0.06773722042065014,-2.5148269836482666,2.2389640551721923
1967-10-23,-0.04454285675506653,-2.3789373420768607,2.2712720161331545
1967-10-24,-0.03243954584405864,-2.3668871371103384,2.2614963454802766
1967-10-25,-0.026798659789853713,-2.3755189580339895,2.3240673051455687
1967-10-26,-0.028592937038775107,-2.3165099605735118,2.4205437332414474
1967-10-27,-0.015482216058845033,-2.356494218848626,2.3903165838666296
1967-10-30,0.001383221799561657,-2.248311884952246,2.419027089537779
1967-10-31,0.011537819530246393,-2.2777168363031066,2.1576565441720494
1967-11-01,0.01552383310856717,-2.220535318068782,2.3714024943447947
1967-11-02,0.012478314975189142,-2.070643772057458,2.4145012715880956
1967-11-03,0.024834103062256724,-2.16642383226552,2.27318526391335
1967-11-06,0.043025377529795794,-2.298829225874667,2.3291270893030083
1967-11-08,0.061238528834448996,-2.355891004247951,2.422331943408628
1967-11-09,0.061113738184480446,-2.2242547325543995,2.2705086283323337
1967-11-10,0.07689095956266362,-2.1424772375131673,2.562013373515586
1967-11-13,0.10731648700704165,-2.2137520236595254,2.170772540303037
1967-11-14,0.12350428151132231,-2.2167534593515974,2.304808567472634
1967-11-15,0.13401935787671757,-2.111445627972755,2.393898715954101
1967-11-16,0.13779677254670278,-2.0395497947602483,2.48099948047243
1967-11-17,0.15704464455023243,-2.093151559021751,2.265957153496455
1967-11-20,0.19387958968277996,-2.0317302607532874,2.52862454510558
1967-11-21,0.21046473858285702,-2.1307790112328675,2.4484599876107542
1967-11-22,0.22035171950949475,-2.020385179989985,2.6289159157423074
1967-11-24,0.2388357592206845,-2.1853856675481373,2.5242799116459302
1967-11-27,0.260586077168478,-1.8633386766740963,2.513989035462553
1967-11-28,0.27012004637355025,-2.171264086107197,2.5614888528991666
1967-11-29,0.27210075753487656,-1.984447684903135,2.4593460152861515
1967-11-30,0.26553520330558256,-1.8939713828681204,2.5607483222308858
1967-12-01,0.2727505648762089,-2.0512485507566254,2.5488738297915483
1967-12-04,0.265192691218025,-2.0195616897652084,2.480607696541244
1967-12-05,0.2650162737382031,-1.9177755722857257,2.325439138093597
1967-12-06,0.25763380503240674,-2.107777286098629,2.4657994980373816
1967-12-07,0.2422355769819029,-2.0735094872046864,2.606179446997645
1967-12-08,0.24132029551885692,-2.1380456951737363,2.6974490441482186
1967-12-11,0.2150274390644499,-2.159407691326175,2.2220811616113636
1967-12-12,0.2108561936736396,-1.9520676285699226,2.48405671892725
1967-12-13,0.20071708820076842,-2.1573068024905457,2.524670128712686
1967-12-14,0.18382243692029238,-2.2158287625469866,2.4415919107244863
1967-12-15,0.1826610025727743,-2.0239659614532974,2.7095657915785396
1967-12-18,0.16256109245681624,-1.960308042660015,2.486254365948971
1967-12-19,0.16242840526415375,-2.0703330336235943,2.448518823894023
1967-12-20,0.15708288231579975,-2.0811401312417677,2.500588005498866
1967-12-21,0.14556662901791256,-2.1330670100271405,2.4147771030869265
1967-12-22,0.15018363024128428,-2.079649834677005,2.722040096922942
1967-12-26,0.15314251120179057,-2.0870373062143663,2.190183419504136
1967-12-27,0.15265096805532788,-1.9866927478101,2.3359699026237304
1967-12-28,0.1452620336751841,-2.2703462760992217,2.1795281101759882
1967-12-29,0.15313687211146657,-2.0029354871981715,2.497468003552162
1968-01-02,0.15851054600667966,-2.2295894743454796,2.5298236573956325
1968-01-03,0.15575728285427018,-2.1639412082699967,2.519073209472277
1968-01-04,0.14499091571262626,-2.1163384894375894,2.3208793177188527
1968-01-05,0.14844530055287863,-2.141247307851746,2.5959306906078337
1968-01-08,0.13129232646294428,-2.1875054258798263,2.5713730201282257
1968-01-09,0.12817599197439192,-2.413889860027958,2.131501218282723
1968-01-10,0.11784637384659497,-2.053946224255641,2.290313996696299
1968-01-11,0.09942636525514142,-2.1535361795348105,2.3436800597462946
1968-01-12,0.09535990601105476,-2.383020037977644,2.2842889160275397
1968-01-15,0.05851275536296745,-2.29280485109672,2.29412259171997
1968-01-16,0.05043047613107056,-2.1327702626625107,2.3940087205734635
1968-01-17,0.03621377268694362,-2.4368455436170438,2.2828643439905263
1968-01-18,0.015118500823082609,-2.047215061930181,2.287367310763372
1968-01-19,0.00969307712322054,-2.3257546324299425,2.321698821781384
1968-01-22,-0.022770545856750313,-2.2640979913545465,2.37107214880257
1968-01-23,-0.026555225658604548,-2.30355777756731,2.209859373612861
1968-01-24,-0.035134795150616044,-2.301986117614726,2.195302901416478
1968-01-25,-0.04935093414061045,-2.3374651137621165,2.1951279638837975
1968-01-26,-0.04678354236885973,-2.297740428689985,2.0356388852227667
1968-01-29,-0.0502629970958805,-2.4322198554568857,2.1798844180439474
1968-01-30,-0.04337880560524651,-2.430707736106522,2.1432206330469272
1968-01-31,-0.0411507618411355,-2.2804769780443803,2.157480877276997
1968-02-01,-0.044649257970058975,-2.340440809117501,2.289172838625024
1968-02-02,-0.031681770690477534,-2.202941812459383,2.398394507363096
1968-02-05,-0.00801268554473844,-2.292997326115155,2.283847633570097
1968-02-06,0.005933005380404643,-2.0409834060204757,2.2428212368791383
1968-02-07,0.01396435841705626,-2.197277592611523,2.3272188253892274
1968-02-08,0.014892924289849424,-2.2346022552167746,2.338920254520906
1968-02-09,0.030824036321943193,-2.3006820582722156,2.4225592734389205
1968-02-13,0.06507221865649301,-2.1570291536286264,2.4113928351151688
1968-02-14,0.06860136404823276,-2.330540727497177,2.202008077101363
1968-02-15,0.06373209577968728,-2.2764535439367566,2.106956402790889
1968-02-16,0.07270336251545852,-2.1887569748546802,2.2411133753859387
1968-02-19,0.06991360309018595,-2.2739237755143664,2.291933973672649
1968-02-20,0.07089037483978097,-2.101174662202525,2.4190525891055272
1968-02-21,0.06431998201498382,-2.1707930500157393,2.2606187625095173
1968-02-23,0.048361525998146276,-2.197489852104301,2.445250623683177
1968-02-26,0.0187454460146243,-2.459842419269754,2.076224503574499
1968-02-27,0.012333738686364198,-2.221414515945012,2.268705600659915
1968-02-28,-0.0006185091216178162,-2.3641578420831366,2.157519924827097
1968-02-29,-0.020881552552739713,-2.2855309203366954,2.173228280138296
